id,parsedContent
a867, 국내 환경 유해 보조금 보조금 가 보조금 보조금 지급 논거 보조금 환경 연관 관계 라 보조금 종류 보조금 개혁 파급 효과 가 환경 유해 보조금 개편 효과 해외 에너지 환경 유해 보조금 개편 효과 국내 환경 유해 보조금 규모 에너지 환경 유해 보조금 가 면 세유 환경 유해성 연탄 무연탄 부가가치세 면세 제도 환경 유해성 유가 보조금 제도 환경 유해성 라 석탄 보조금 환경 유해성 전력 환경 유해 보조금 가 발전소 주변 지역 지원 에너지 지원 전기 요금 통 소비자 간 교차 보조 라 복지 할인 요금제 47마 발전 중유 석유 수입 부과금 환급국내 보조금 환경친화 개편 따르다 균형 효과 균형 조세 비용 효율 비용 환경 유해 보조금 폐지 경제 효과 가 모형 에너지 균형 모형 실증 환경 경제 고려 환경 유해 보조금 개편 기준 가 보조금 제거 시 효과 환경 유해 보조금 개편 기준 4장 환경 유해 보조금 개편 따르다 환경 파급 효과 사용 데이터 가 사용 데이터 데이터 안정 검정 추정 모형 가 모형 사용 모형 환경 파급 효과 가 에너지 수요 변화 량 추정 환경 개선 효과 추정국내 보조금 환경친화 개편 재원 활용 방안 정책 환경 유해 보조금 환경친화 개편 방안 가 유가 보조금 면 세유 연탄 보조금 라 전력 교차보 97마 무연탄 발전 지원 보조금 환경친화 개편 따르다 재원 활용 방안 가 저탄소 녹색 성장 구현 재정 투자 신재 에너지 보급 촉진 재정 투자 에너지 효율 개선 저소득층 지원 대 재정 투자 데이터 안정 검정 모형 추정 저탄소 녹색 성장 구현 선진국 대응 정책 재정 운용 동향
a868, 국내외 기술 유전자 변형 생물체 상업 국내외 전망 국외 국내 유전자 변형 생물체 환경 방출 상업 환경 방출 상업 유전자 변형 생물체 기술 성 인체 성 환경 성 유전자 정보 우리 나라 기술 인체 성 환경 성 유전자 정보 정보 시스템 지금 실적 기술 상태 취약 기술 대 시사 점제 유전자 변형 생물체 논의 유전자 변형 생물체 잠재 수평 유전자 전 바이러스 프로모터 위험 식품 존재 잔여 제초 제량 증가 식품 영양 성분 파괴 위험 말다 항생제 저항 마커 위험 유전자 변형 생물체 잠재 대 논란 유전자 변형 작물 관 논란 유전자 변형 동물 어류 제외 유전자 변형 어류 유전자 변형 미생물 시사점 유전자 변형 생물체 안전 확보 관 국내외 동향 바이오 안전 확보 카르타헤나 의정서 활동 의정서
a869, 지하수 수질 기준 기능 변천 과정 지하수 수질 기준 법 위상 지하수 수질 기준 행정 기능 지하수 수질 기준 변천 과정 초기 지하수 기준 안 마련 초기 지하수 수질 기준 1차 개정 2차 개정 현행 음용 비음 지하수 기준 비교 지하수 수질 기준 문제점 매체 연계 미비 인체 성 근거 지하수 수질 기준 설정 지하수 수자원 용도 변경 따르다 오염 가능 수질 기준 설정 절차 미흡현행 지하수 수질 기준 기준치 재검토 수질 측 정망 특성 가 제한 조건 검출 전체 분포 특성 검출 초과 시사점 성 근거 기준치 검토지하수 수질 기준 신규 검토 유해 화학 물질 배출 량 매체 기준 연계 성가 수질 환경 기준 연계 토양 오염 우려 기준 연계 지하수 수질 기준 신규 제안 선진국 지하수 수질 기준 운용 미국 지하수 수질 기준 운용 조직 법 지하수 자치주 특징 일리노이 주 유럽 지하수 수질 기준 운용 지하수 지지다 특성 지하수 수질 일본 지하수 수질 운용 지하수 가지다 위상 일본 지하수 법 제도 일본 수질 환경 기준 일본 수질 환경 기준 가지다 행정 기능 말다 지하수 모니터링 제도 해외 통 시사점 출가 미국 유럽 일본신규 지하수 수질 기준 제안 현행 지하수 수질 기준 개정 추가 제안 현행 기준 변화 신규 추가 제안 신규 지하수 수질 기준 제안지하수 수질 기준 운용 개선 방안 지하수 수질 측 정망 정비 무결 확보 검출 재정 대푯값 다양 부여 지하수 수질 측 정망 입력 표준 포맷 마련 토양 지하수 종합 정보 시스템 기능 강화 정보 입력 시급 배포 통계 기능 강화 정보 원 다양 비공인 지하수 절차 개선 
a870, 저수지 비점 오염원 실태 규모 저수지 비점 오염원 수지 유역 비점 오염원 기술 실태 다목 댐 비점 오염원 저감 시설 설치 실태 자연 비점 오염원 저감 시설 설치 시사점 비점 오염원 저감 인공 습지 효과 국내 인공 습지 비점 오염원 처리 외국 인공 습지 비점 오염원 처리 인공 습지 오염 처리 효율 예측 모형 인공 습지 설치 설문 인공 습지 설치 효과 대 4장 저수지 비점 오염원 저감 인공 습지 개선 방안 습지 종합 유지 구축 습지 오염원 제거 기능 강화 퇴적물 습지 식물 연계 수위 습지 내 체류 시간 준설 식생 연계 모기 등 해충 다용 습지 기능 유도 적절 모니터링 실시 5장 결 
a871, 28차 국내 공공용 지하수 음용 수질 개선 방안 물 환경 건강 29차 환경 비전 30차 환경 마크 제품 환경 경제 편익 31차 경제 물질 흐름 개정 편제 정책 함의 32차 2차 남북 정상 회담 의의 남북 환경 공동체 형성 방안 2차 남북 정상 회담 의의
a872, 국내 중점 검토 기준 사전 환경 검토 환경영향 연계 강화 골프환경 영향 국내 골프골프추진 과정 승인 절차 환경 영향 수질 지하수 수리 수문 포함 지형 지질 식물상 경관 말다 토양 바 해양 입지 규정 사전 환경 검토 등 관 규정 환경부 고시 105호 골프장 입지 규정 사전 환경 검토 업무 매뉴얼 중 입지 검토 개별 법령 고시 지침 등 입지 규정 4장 검토 기준 수질 사전 환경 검토 환경영향 지형 지질 사전 환경 검토 환경영향 토양 환경영향 식물상 사전 환경 검토 환경영향 경관 사전 환경 검토 환경영향 해양 환경 사전 환경 검토 5장 결 사전 환경 검토 업무 매뉴얼 중 입지 검토 개별 법령 고시 지침 등 입지 규정 지하수 함양량 산정 지하수 영향 규정 지하수 영향 시 예시
a873, 생태 숲 기능 생태 숲 생태 숲 기능 3조성 도시숲 생태 숲 군락 식재 생태 식재 기법 식재 함양 상림 4장 환경영향 녹지 조성 훼손 수목 이식 식재 의 녹지 조성 문제점 개선 방 5장 일본 환경 보전 림 환경 보전 림 창조 발전 환경 보전 림 기능 환경 보전 림 조성 과정 환경 보전 림 조성 6장 식물 학 한국 식생 식물 학 한국 식생 7장 생태 숲 조성 과정 잠재 자연 식생 추정 식재 수종 선정 배식 설계 유묘 생산 식재 기반 조성 식재 시기 식재 후 방안 기술 방 8장 기대 효과 향후 
a874,황사 피해 방지 종합 대책 따르다 
a875,론 지속 가능 성장 효율 탄소 금융 시장 신축 메커니즘 경제 효과 배출권 거래제 청정 체제신축 메커니즘 이행 되다 논의 기후 변화 협정 안정 지속 방안 국가 간 감축 량 할당 관 정치 경제학 6장 맺다 말 
a876, 차별 자연재해 기후 변화 기후 변화 자연재해 재해 완화 재해 완화 정책 접근 방안 자연재해 완화 정책 토지 통 자연재해 완화 정책 한국 문제점 자연재해 도시 관계 한국 홍수 피해 도시 자연재해 피해 도시 강원도 인제군 2006년 홍수피 홍수터 고려 도시 강원도 평창군 진주 평거 지구 도시 청주 방서 지구 도시 한국 홍수 대처 방안 문제점 한국 재해 대처 역사 홍수 되다 법규 규제 정책 한국 홍수 대처 정책 문제점 유역 고려 제방 일변도 물 치수 대책 효율 사후 복구 보상 위주 대책 추진 수해 재발 부추기다 원상 복구 분별 도시 확대 지대 유도외국 검토 적용 가능 미국 홍수 완화 정책 중심 미국 연방 정부 친환경 재해 접근 방안 완화 대 선호 토지 통 완화 지속 가능 통합 지방 정부 중요 연방 정부 역할 개혁 새롭다 연대 건설 미국 지방 정부 해완 정책 텍사스 주 오스틴 시 홍수터 지역 도시 확대 홍수터 
a877,NA
a878, 갯벌 매립 환경 영향 갯벌 매립 추진 황해 갯벌 국내 갯벌 감소 추이 갯벌 매립 유형 특성 갯벌 매립 환경 영향 갯벌 생태 기능 갯벌 매립 직접 영향 갯벌 매립 간접 영향갯벌 매립 환경 문제점 갯벌 생태 문제점 물종 동정 갯벌 경제 가치 문제점 가치 중요 갯벌 가치 갯벌 가치 갯벌 매립 경제 갯벌 매립 환경 개선 방안 갯벌 생태 환경 갯벌 생태 갯벌 생태 영향 예측 갯벌 생태 환경 체크 리스트 갯벌 생태 기능 가치 수산물 생산 기능 가치 오염 정화 기능 가치 갯벌 매립 경제 갯벌 경제 가치 갯벌 매립 경제 제언 기대 효과 정책 활용 방안 한계 향후 유형 갯벌 매립 
a879, 생태 축 기존 생태 축 경관 생태학 경관 변화 따르다 서식지 파괴 인간 간섭 따르다 서식지 훼손 의 서식지 고립 파편 파편 따르다 가장자리 효과 말다 식생 패치 간 경관 연결 생태 보전 경관 생태학 원칙 개별 군집 단위 경관 단위 지역 단위 식생 패치 경관 연결 계량화 태축 설정 경관 패턴 지수 종류 경관 연결 경관 패턴 지수 한계 식생 패치 간 경관 연결 태축 설정식생 패치 통 생태 축 설정 지역 선정 식생 패치 등급 분류 보전 순위 부여 개별 식생 패치 통 식생 패치 등급 분류 개별 식생 패치 보전 등급 산정 대안 도출 경관 연결 비교 식생 패치 따르다 대안 태축 설정 개별 패치 등급 대안 간 패치 수 면 비율 비교 대안 간 경관 연결 비교 선정 되다 식생 보전 방안 토대 생태 축 설정생태 축 정책 적용 방안 식생 패치 통 생태 축 방 생태 친화 토지 원칙 경관 연결 법 따르다 문제점 생태 축 정책 적용 방 토지 대안 비교 광역 태축 설정 제언 향후 부분 패치 모양 경관 지수 고려
a880, 우리 나라 지하수 지하수 특성 우리 나라 지하수 지하수 부존 특성 지하수 가능 량 지하수 지하수 추세 전망 지하수 지하수 법 제도 지하수 지하수 업무 지하수 정책 지하수 보전 구역 지정 지하수 지하수 수질 지하수 부과금 말다 지하수 특별 회계 지하수 문제점 지하수 미흡 지하수 대 인식 미 정립지하수 정책 논의 해외 시사점 지하수 정책 논의 지하수 역할 지하수 지하수 정책 해외 지하수 정책 세계 지하수 선진 외국 지하수 정책 미국 일본 말다 호주 바 독일 사 덴마크 아시아 주 요국 도시 지하수 정책 시사점 아시아 국가 지하수 문제 일본 오사카 지하수 시사점 중국 인도네시아 타일 랜드 바 베트남 사지하수 자원 지하수 자원 양 지하수 부존 수요 지역 편재 문제 지하수 과다 취수 의 환경 문제
a881,NA
a882,NA
a883, 해안 지역 지하수 유동 특성 해수 침투 염수 발생 원인 해안 지역 양수 의 해 수체 경계 면 상승 추 형성 국내 해수 침투 유형 지하수 해안 유출량 기법 복잡 해안선 대 해안 유출량 산정 지하수 해안 유출량 기법 적용 해안 지역 지하수 가능 량 해안 지역 지하수 가능 량 적용 국내 해안 지역 지하수 법 제도 지하수 보전 구역 지정 지하수 관측 망 해수 침투 관측 망 관측 망 설치 효과 해수 침투 관측 망 과정 해수 침투 관측 망 위치 선정 기준 말다 해수 침투 분류 기준 바 해수 침투 관측 망 설치 내역 국가 지하수 관측 망 국가 지하수 관측 망 지하수 관측 망 종류 국가 지하수 관측 망 설치 국가 지하수 관측 망 지하수 구축 전국 해안 지역 지하수 용량 관측 해안 지역 지하수 기초 추진 국내 서남 해안 지역 국내 해안 지역 지하수 문제점 예산 과부족 지자체 단위 지하수 다양 부족 4장 국 내외 국내 여건 유사 지역 선정 해안 지역 지하수 방 미국 동부 조지아 연안 유럽
a884,NA
a885, 토사 발생 영향 토사 국내 법령 외국 토사 토사 토사 발생 분류 토양 침식 종류 토사 분류 특성 토사 전달 자연환경 미치다 영향 통 국내외 토사 발생 수생 태계 미치다 토사 영향 수생 태계 미치다 토사 영향 호소 수생 태계 미치다 토사 영향 하천 수생 태계 미치다 토사 영향 토사 부착 침전 되다 오염 물질 영향 종합 시사점 토사 유입 수 생태 훼손 국내 국외 시사 점제유역 토사 발생량 수생 태계 보호 토사 방안 전국 유역 토사 발생량 산정 토사 발생 예측 토사 발생량 산정 유역 토사 발생량 국내 토사 토사 법규 토사 종합 대책 프로그램 선진 외국 토사 제도 프로그램 수생 태계 보호 토사 방 토사 발생 저감 처리 방안 수생 태계 회복 방 소하천 유역 통 수 생태 방 수생 태계 보호 토사 대책 선정 정책 제안 토양 유용 자연 자원 토사 수생 태계 훼손 오염 물질 인식 전환 하천 부유 물질 농도 기준 현실 규제 유지 토사 퇴적물 수생 태계 회복 미치다 영향 인위 토사
a886,론환경 자원 가치 환경 자원 가치 분류 환경 자원 가치 환경 자원 가치 분류 환경 가치 추정 근거 환경 가치 추정 기법 현시선호 법 진술 선호 법 편익 전법 환경 자원 가치 조건부 가치 법 조건부 가치 법 조건부 가치 법 가치 절차 조건부 가치 법 가치 추정 통계 기초 조건부 가치 법 논쟁 다양 편의 말다 편의 해결 방조건부 가치 법 국내 환경 자원 가치 실태 국내 환경 자원 분류 가치 국내 환경 자원 분류 환경 자원 가치 분류 조건부 가치 법 국내 환경 자원 가치 종합 환경 자원 가치 특성 생태 자원 산림 경관 수자원 말다 대기 수질 토양조건부 가치 법 가상 편의 가상 편의 원인 가상 편의 논쟁 가상 편의 원인 가상 편의 실험 상편 실험 가상 편의 존재 여부 가상 편의 최소 방안 가상 편의 실험 파일럿 실험 설계 파일럿 실험 실험 설계 말다 실험 정책 제언 정책 함의 국내 환경 자원 가치 그룹 대 파일럿 실험 안내문 그룹 대 실험 안내문
